id,identity_to_query
UniRef100_UPI0023F127DD/138-392,0.349
UniRef100_UPI000626159E/142-396,0.349
UniRef100_UPI002443E68C/138-392,0.349
UniRef100_A0A6P9DL52/138-392,0.364
UniRef100_A0A2I2YS18/138-392,0.349
UniRef100_A0A2I2ZFY4/138-392,0.349
UniRef100_UPI002545F468/137-391,0.364
UniRef100_UPI0025463338/137-391,0.364
UniRef100_UPI002FE4D4EA/138-393,0.356
UniRef100_UPI001E25F15B/152-406,0.349
UniRef100_UPI000B51299C/143-397,0.349
UniRef100_UPI0001CE2E8D/138-392,0.349
UniRef100_A0A8D2FJC3/138-392,0.349
UniRef100_A0A146WNR1/199-448,0.375
UniRef100_UPI002B493A9D/138-392,0.349
UniRef100_UPI00234D02F2/138-392,0.349
UniRef100_A0A8C0MZ05/138-392,0.349
UniRef100_UPI0010A20489/138-392,0.349
UniRef100_A0A6J0DS84/138-392,0.349
UniRef100_UPI000C2AA674/138-392,0.349
UniRef100_UPI000643F113/138-392,0.349
UniRef100_A0A6J0DS70/142-396,0.349
UniRef100_A0A2K6DDP7/138-392,0.349
UniRef100_UPI001ADE43B9/143-397,0.356
UniRef100_A0A6J0X783/143-397,0.352
UniRef100_UPI0013965E25/143-397,0.349
UniRef100_UPI001FEE8C47/161-415,0.356
UniRef100_UPI0018F6D92E/138-392,0.349
UniRef100_UPI001486E0E6/138-392,0.349
UniRef100_UPI001CA9F7B2/142-396,0.349
UniRef100_UPI0026EEA653/138-392,0.349
UniRef100_UPI001898E9CC/143-397,0.349
UniRef100_UPI0004D057F4/142-396,0.349
UniRef100_A0A2I2UVD9/143-397,0.349
UniRef100_A0A6J0X778/143-397,0.352
UniRef100_H2N6Y2/138-392,0.349
UniRef100_UPI0021BC848E/138-392,0.349
UniRef100_A0A286X8T3/136-390,0.356
UniRef100_UPI001ADDF390/143-397,0.356
UniRef100_UPI0022A761FA/142-396,0.349
UniRef100_A0A6J0DTP8/138-392,0.349
UniRef100_UPI0004F2178D/142-396,0.349
UniRef100_UPI0004D08BD3/142-396,0.349
UniRef100_UPI0004F1E05D/143-397,0.349
UniRef100_A0A6J0DS65/142-396,0.349
UniRef100_UPI000C2A5DDB/142-396,0.349
UniRef100_A0A8I5TFF1/138-392,0.349
UniRef100_UPI002307A8D0/199-453,0.352
UniRef100_UPI0010A24A9F/142-396,0.349
UniRef100_UPI0010A1E9BB/143-397,0.349
UniRef100_UPI0005F4B7E8/142-396,0.349
UniRef100_F7H8K2/143-397,0.349
UniRef100_UPI00026557B0/138-392,0.349
UniRef100_UPI0003ABAD72/143-397,0.349
UniRef100_UPI0023A7AC52/138-392,0.360
UniRef100_UPI000F7D50D9/142-396,0.352
UniRef100_UPI0028E4A5B5/138-392,0.349
UniRef100_UPI000F7D0989/143-397,0.352
UniRef100_UPI002FE20FD2/138-392,0.352
UniRef100_UPI002596B8E5/138-392,0.345
UniRef100_UPI0013019689/142-396,0.349
UniRef100_UPI0013F2E570/142-396,0.349
UniRef100_UPI001487487A/142-396,0.349
UniRef100_UPI0010A299E2/142-396,0.349
UniRef100_A0A8B7RQN5/142-396,0.349
UniRef100_UPI0005F3FE9C/142-396,0.349
UniRef100_UPI001486A963/143-397,0.349
UniRef100_UPI0007327781/143-397,0.349
UniRef100_A0A6J0DUY1/142-396,0.349
UniRef100_UPI000CE64D2E/138-392,0.360
UniRef100_UPI001552BB48/138-392,0.360
UniRef100_UPI00234E2195/161-415,0.356
UniRef100_UPI0010A1B78B/143-397,0.349
UniRef100_UPI0012629CA5/142-396,0.349
UniRef100_A0A6J0DVR4/142-396,0.349
UniRef100_UPI00293E0C74/138-392,0.349
UniRef100_UPI0018975A53/142-396,0.349
UniRef100_A0A6J3JD60/142-396,0.349
UniRef100_UPI000809E749/143-397,0.349
UniRef100_A0A6J3JDX3/143-397,0.349
UniRef100_UPI0026ECC08D/138-392,0.349
UniRef100_UPI002092F1D9/138-392,0.349
UniRef100_UPI0026EA8D52/138-392,0.349
UniRef100_UPI000625F367/142-396,0.349
UniRef100_UPI000EFF8D5D/227-476,0.379
UniRef100_UPI001ADE77D5/143-397,0.356
UniRef100_UPI002444482E/138-392,0.349
UniRef100_A0A2J8LKF1/138-392,0.349
UniRef100_UPI000625ACA0/143-397,0.349
UniRef100_UPI00265E97C4/138-392,0.349
UniRef100_A0A7J7X2V9/143-397,0.349
UniRef100_UPI000CE65079/143-397,0.360
UniRef100_UPI0007EE2E2A/138-392,0.349
UniRef100_UPI001553478C/143-397,0.360
UniRef100_UPI002B47CED9/138-392,0.349
UniRef100_UPI00234D0C7C/138-392,0.349
UniRef100_UPI0023E8245E/138-392,0.349
UniRef100_UPI00234CBB1D/161-415,0.356
UniRef100_A0A8M1M9M0/143-397,0.349
UniRef100_UPI00293D9731/138-392,0.349
UniRef100_A0A2K5Q7I7/142-396,0.349
UniRef100_A0A6J0DUX7/142-396,0.349
UniRef100_A0A2I3N1U7/138-392,0.349
UniRef100_A0A6J0E0F3/142-396,0.349
UniRef100_UPI00222F2178/138-392,0.349
UniRef100_UPI001884D18F/143-397,0.349
UniRef100_UPI002545CFE3/137-391,0.364
UniRef100_UPI00148721A8/138-392,0.349
UniRef100_A0A2D0PQ06/227-476,0.379
UniRef100_UPI00045DBD39/138-392,0.349
UniRef100_UPI00267582F5/138-392,0.349
UniRef100_UPI0018F3CF57/138-392,0.349
UniRef100_A0A6J1ZC00/142-396,0.352
UniRef100_A0A8C9LY03/138-392,0.349
UniRef100_A0A2K5TQ57/138-392,0.349
UniRef100_UPI002308324A/143-397,0.352
UniRef100_A0A2K5F1W6/142-396,0.349
UniRef100_A0A2K6ULV6/142-396,0.349
UniRef100_UPI0029527A13/138-392,0.349
UniRef100_A0A834ACZ0/143-397,0.349
UniRef100_UPI0004D09806/142-396,0.349
UniRef100_A0A2K6G661/142-396,0.349
UniRef100_G1T5U9/143-397,0.349
UniRef100_A0A8C6B5L4/142-396,0.349
UniRef100_A0A8C2PH36/138-392,0.349
UniRef100_A0A8C3VYG0/142-396,0.349
UniRef100_UPI000FFF8D8D/81-335,0.349
UniRef100_UPI000643A3D1/142-396,0.349
UniRef100_A0A9W7X5I1/132-386,0.364
UniRef100_A0A2J8WQC1/138-392,0.349
UniRef100_A0A5F8G1V2/138-392,0.349
UniRef100_UPI0023A794CE/138-392,0.360
UniRef100_A0A6J0E0E7/142-396,0.349
UniRef100_UPI0020FFCFF1/194-448,0.349
UniRef100_A0A8C2E0D7/224-474,0.410
UniRef100_A0A8C9DXG8/142-396,0.349
UniRef100_UPI0014868326/142-396,0.349
UniRef100_UPI0010A17A67/143-397,0.349
UniRef100_UPI00189ADDED/143-397,0.349
UniRef100_A0A5N3WBG0/54-308,0.349
UniRef100_UPI00045DB1F4/142-396,0.349
UniRef100_UPI0010A25922/142-396,0.349
UniRef100_UPI00148628DC/143-397,0.349
UniRef100_UPI0013012B05/142-396,0.349
UniRef100_A0A8B7RQB1/142-396,0.349
UniRef100_UPI0005F53D41/142-396,0.349
UniRef100_UPI0018B0371F/143-397,0.349
UniRef100_UPI0013F3374A/142-396,0.349
UniRef100_UPI0010A23328/143-397,0.349
UniRef100_A0A6J0DVQ8/142-396,0.349
UniRef100_A0A6P5BNX1/81-335,0.352
UniRef100_A0A8C7BS01/142-396,0.349
UniRef100_UPI0003AB6464/143-397,0.349
UniRef100_UPI001FD9371A/138-392,0.349
UniRef100_UPI0010A142E3/143-397,0.349
UniRef100_UPI002FE2D199/138-392,0.352
UniRef100_A0A2U3WQ08/138-392,0.349
UniRef100_A0A5J5N1Z8/54-308,0.349
UniRef100_UPI00295376F1/194-448,0.349
UniRef100_UPI00243689CD/138-392,0.349
UniRef100_UPI00046BF10A/138-392,0.360
UniRef100_UPI001E25E092/142-396,0.349
UniRef100_UPI0015557FAD/138-392,0.360
UniRef100_UPI000F4F7E77/227-476,0.379
UniRef100_A0A8B7RVU8/142-396,0.349
UniRef100_A0A8C6DLJ9/142-396,0.349
UniRef100_A0A6J0DTP6/142-396,0.349
UniRef100_A0A8C8WTS6/142-396,0.349
UniRef100_UPI001AD710EB/142-396,0.349
UniRef100_UPI000FFFBED6/86-340,0.349
UniRef100_UPI002FE37742/138-392,0.352
UniRef100_A0A2K5TQ97/138-392,0.349
UniRef100_UPI0003C8E92A/138-392,0.349
UniRef100_A0A6J0DTP2/138-392,0.349
UniRef100_UPI0004A48696/130-380,0.391
UniRef100_UPI001BC9B1F9/138-392,0.349
UniRef100_UPI00295B5BC1/138-392,0.364
UniRef100_A0A5F9DW25/138-392,0.349
UniRef100_UPI001D19E3D8/199-453,0.349
UniRef100_UPI002599F40D/138-392,0.345
UniRef100_UPI0026F192A0/138-392,0.349
UniRef100_UPI002307DD0F/199-453,0.352
UniRef100_UPI00265E13A4/138-392,0.349
UniRef100_H2ZW38/6-260,0.364
UniRef100_O97802/142-396,0.352
UniRef100_A0A8C0CYV5/142-396,0.349
UniRef100_UPI0004D0A2BC/142-396,0.349
UniRef100_UPI001261CB17/142-396,0.349
UniRef100_UPI0026F100E2/138-392,0.349
UniRef100_UPI000388C52B/143-397,0.360
UniRef100_UPI001556A7A1/143-397,0.360
UniRef100_A0A6J0DS53/142-396,0.349
UniRef100_UPI0023E7F242/138-392,0.349
UniRef100_UPI0025969C7D/138-392,0.345
UniRef100_A0A6J1ZAM4/142-396,0.352
UniRef100_UPI00293D2D17/138-392,0.349
UniRef100_UPI00254612AB/137-391,0.364
UniRef100_UPI002545D10D/137-391,0.364
UniRef100_UPI0010A1E56A/143-397,0.349
UniRef100_A0A8I3MQ15/142-396,0.349
UniRef100_A0A5F9CJD1/138-392,0.349
UniRef100_UPI0014861F49/31-285,0.349
UniRef100_UPI00072E93CE/147-397,0.395
UniRef100_UPI00072DF01E/147-397,0.395
UniRef100_UPI001B7E61D2/137-391,0.360
UniRef100_UPI001AAC4ACC/132-386,0.368
UniRef100_UPI0018B02E9F/138-392,0.349
UniRef100_UPI00293D2D7E/138-392,0.349
UniRef100_A0A6P9DP35/143-397,0.364
UniRef100_UPI0029527E98/138-392,0.349
UniRef100_UPI002452BBF0/138-392,0.349
UniRef100_A0A6J0DS58/142-396,0.349
UniRef100_A0A5F9CL38/138-392,0.349
UniRef100_UPI0007EE7DF1/138-392,0.349
UniRef100_UPI0010A117BC/143-397,0.349
UniRef100_UPI0025461E27/137-391,0.364
UniRef100_UPI0006432F65/142-396,0.349
UniRef100_UPI0020FF84DB/194-448,0.349
UniRef100_A0A8B9THS9/222-472,0.387
UniRef100_UPI0018F6EC18/138-392,0.349
UniRef100_UPI00045DD225/142-396,0.349
UniRef100_UPI0018B01F76/143-397,0.349
UniRef100_UPI0013F301B2/142-396,0.349
UniRef100_UPI001CF039BB/142-396,0.349
UniRef100_A0A4X1UWA2/138-392,0.349
UniRef100_A0A8I5ZUN4/138-392,0.349
UniRef100_UPI000F7D4E46/143-397,0.352
UniRef100_A0AAD3QZE8/159-413,0.364
UniRef100_UPI002953B9FF/194-448,0.349
UniRef100_UPI001AACF453/137-391,0.368
UniRef100_A0A9B0M099/138-392,0.349
UniRef100_UPI001E2618C5/142-396,0.349
UniRef100_UPI00094E7CD7/138-391,0.360
UniRef100_UPI00167F58D4/142-396,0.349
UniRef100_A0A8B7RQA5/142-396,0.349
UniRef100_UPI0013F354B1/142-396,0.349
UniRef100_A0A8C6UYD4/127-381,0.364
UniRef100_UPI001CF076AA/142-396,0.349
UniRef100_A0A6P5BNZ8/81-335,0.352
UniRef100_A0A2K6JN89/138-392,0.349
UniRef100_UPI000904AD1A/142-396,0.349
UniRef100_UPI001AD7A022/142-396,0.349
UniRef100_UPI002952C1B2/194-448,0.349
UniRef100_UPI002452FC3F/138-392,0.349
UniRef100_UPI00293F5014/138-392,0.349
UniRef100_UPI001E263291/142-396,0.349
UniRef100_UPI0003C908F4/138-392,0.349
UniRef100_UPI001AACE2EF/137-391,0.368
UniRef100_UPI001BC9AF6D/138-392,0.349
UniRef100_UPI001D19DB55/199-453,0.349
UniRef100_UPI00126295D5/143-397,0.349
UniRef100_A0A5F9C6S9/138-392,0.349
UniRef100_UPI001879A54F/138-392,0.345
UniRef100_UPI001C3DECFA/137-391,0.364
UniRef100_UPI002FE05CAE/138-392,0.352
UniRef100_UPI00167F6B71/138-392,0.349
UniRef100_UPI000904930C/142-396,0.349
UniRef100_UPI001AD7B666/142-396,0.349
UniRef100_UPI0025998AB9/138-392,0.345
UniRef100_UPI000CE654C6/143-397,0.360
UniRef100_UPI0023082F74/199-453,0.352
UniRef100_A0A8C2KUJ1/138-392,0.360
UniRef100_UPI001552A7C6/143-397,0.360
UniRef100_UPI0012616A09/142-396,0.349
UniRef100_UPI00167F9421/138-392,0.349
UniRef100_A0A6J3EFQ0/223-473,0.387
UniRef100_UPI0022A728C3/138-392,0.349
UniRef100_A0A8D1KL03/229-487,0.900
UniRef100_UPI001261C778/143-397,0.349
UniRef100_A0A851TMM6/210-460,0.391
UniRef100_UPI0022A77F74/142-396,0.349
UniRef100_UPI0011320AA2/137-391,0.364
UniRef100_UPI00094EDBD5/138-391,0.360
UniRef100_UPI0026EC9B07/138-392,0.349
UniRef100_A0A2I3LYL5/86-340,0.349
UniRef100_O97806/142-396,0.352
UniRef100_UPI00167F8831/142-396,0.349
UniRef100_UPI002FD82CFE/138-392,0.349
UniRef100_UPI002FD7EA6F/138-392,0.349
UniRef100_A0A2J8WQC5/142-396,0.349
UniRef100_UPI0022A78EF0/138-392,0.349
UniRef100_UPI00167F9131/142-396,0.349
UniRef100_UPI00293D76C3/138-392,0.349
UniRef100_UPI0022A6AB1A/142-396,0.349
UniRef100_UPI00189FBF31/142-396,0.349
UniRef100_O97804/142-396,0.352
UniRef100_UPI002452E871/138-392,0.349
UniRef100_UPI001262200A/143-397,0.349
UniRef100_UPI00148677B2/143-397,0.349
UniRef100_UPI0007EE43C7/138-392,0.349
UniRef100_UPI002091E9C6/143-397,0.349
UniRef100_UPI000696910C/15-269,0.352
UniRef100_UPI0024E1C037/138-392,0.349
UniRef100_UPI0027DE670E/138-392,0.349
UniRef100_A0A8C2X0A6/161-415,0.364
UniRef100_UPI0012616E4E/143-397,0.349
UniRef100_UPI001FEF1612/161-415,0.356
UniRef100_UPI0025961225/138-392,0.345
UniRef100_A0A2I2ZU73/142-396,0.349
UniRef100_UPI00293EFBEC/138-392,0.349
UniRef100_UPI00227C17E0/140-394,0.364
UniRef100_UPI00222F9E3C/138-392,0.349
UniRef100_UPI00295BB94E/138-392,0.364
UniRef100_UPI0013F35B74/138-392,0.349
UniRef100_UPI001EAEF069/140-394,0.364
UniRef100_UPI0022A714D6/142-396,0.349
UniRef100_UPI00295B91DE/138-392,0.364
UniRef100_UPI00265E219A/138-392,0.349
UniRef100_UPI002FD81BD3/138-392,0.349
UniRef100_UPI0013F2E3F3/142-396,0.349
UniRef100_UPI001CEFC3B4/142-396,0.349
UniRef100_UPI001FAD579F/227-476,0.368
UniRef100_UPI001FEE48F7/161-415,0.356
UniRef100_UPI00293F5F79/138-392,0.349
UniRef100_UPI002955B50B/194-448,0.349
UniRef100_A0A8J1MWM0/144-398,0.349
UniRef100_UPI00167FB689/142-396,0.349
UniRef100_UPI001E25E64B/142-396,0.349
UniRef100_A0A6D2XSK5/142-396,0.349
UniRef100_A6HWG3/141-395,0.349
UniRef100_A0A9B0LW01/138-392,0.349
UniRef100_A0A8J1MWV2/144-398,0.349
UniRef100_UPI000002A26A/142-396,0.349
UniRef100_UPI0009048281/142-396,0.349
UniRef100_UPI001AD76122/142-396,0.349
UniRef100_A0A2I3FSV8/142-396,0.349
UniRef100_UPI0013F30C36/143-397,0.349
UniRef100_B1ALU1/142-396,0.349
UniRef100_UPI00046C2334/143-397,0.360
UniRef100_UPI0015547128/143-397,0.360
UniRef100_A0A2I2UL54/199-453,0.349
UniRef100_A0A6P9D9Q0/143-397,0.364
UniRef100_UPI00272D5A40/199-453,0.349
UniRef100_A0A6P9DD27/143-397,0.364
UniRef100_O88923-3/142-396,0.349
UniRef100_UPI00293E22A6/138-392,0.349
UniRef100_UPI0022A786F0/142-396,0.349
UniRef100_A0A6J1UV16/138-392,0.360
UniRef100_A0A6J1UTB1/143-397,0.360
UniRef100_UPI002FD8535C/138-392,0.349
UniRef100_UPI002FD83BB0/138-392,0.349
UniRef100_A0A2K6Q7N7/142-396,0.349
UniRef100_UPI00293E296A/138-392,0.349
UniRef100_A0A8B9W805/138-392,0.352
UniRef100_A0A8C9IIZ8/142-396,0.349
UniRef100_A0A2K6DE12/142-396,0.349
UniRef100_A0A6I8N8A5/138-392,0.349
UniRef100_UPI00167F2EBA/142-396,0.349
UniRef100_UPI002FD86D76/138-392,0.349
UniRef100_UPI002FD7BAED/138-392,0.349
UniRef100_UPI00293E99E8/138-392,0.349
UniRef100_UPI00189F55D4/142-396,0.349
UniRef100_UPI0028FCD9F4/138-392,0.349
UniRef100_UPI001E2661F4/152-406,0.349
UniRef100_UPI00167F507A/142-396,0.349
UniRef100_UPI0014902388/24-278,0.368
UniRef100_UPI00189E7EA5/143-397,0.349
UniRef100_UPI00167F460E/142-396,0.349
UniRef100_UPI0022A664B7/142-396,0.349
UniRef100_UPI0024533D37/138-392,0.349
UniRef100_A0A7L3L095/138-392,0.356
UniRef100_O97808/142-396,0.352
UniRef100_UPI00186B53C9/138-392,0.349
UniRef100_UPI0022A718C4/138-392,0.349
UniRef100_UPI0013F399D8/142-396,0.349
UniRef100_UPI0022A679BB/142-396,0.349
UniRef100_A0A8C5QUB8/46-301,0.356
UniRef100_UPI00293F2CD8/138-392,0.349
UniRef100_A0A6J1ZBG3/142-396,0.352
UniRef100_UPI00222F3D43/138-392,0.349
UniRef100_A0A3P9JBT1/106-360,0.368
UniRef100_UPI001CA8DF9C/142-396,0.349
UniRef100_A0A674MJR7/227-476,0.372
UniRef100_A0A9V1DX01/86-340,0.349
UniRef100_UPI00293EDCA9/138-392,0.349
UniRef100_UPI00167F24E9/138-392,0.349
UniRef100_UPI00265DF725/138-392,0.349
UniRef100_A0A8D2JR79/138-392,0.345
UniRef100_UPI0022A66E8D/142-396,0.349
UniRef100_UPI002FD837C7/138-392,0.349
UniRef100_A0A8C2VGB1/138-392,0.352
UniRef100_UPI0022A73031/138-392,0.349
UniRef100_UPI0024E26519/138-392,0.349
UniRef100_UPI0022A694CA/142-396,0.349
UniRef100_UPI00293E0C58/138-392,0.349
UniRef100_UPI00293E561E/138-392,0.349
UniRef100_UPI0024BE79A5/199-448,0.364
UniRef100_UPI001455C9A5/138-392,0.349
UniRef100_A6HWG9/141-395,0.349
UniRef100_UPI00293F4067/138-392,0.349
UniRef100_A0A8I5ZZY9/142-396,0.349
UniRef100_A0A2Y9R647/138-392,0.352
UniRef100_UPI00167F8FBC/142-396,0.349
UniRef100_UPI0022A6AAAC/138-392,0.349
UniRef100_UPI0013F2BD1F/143-397,0.349
UniRef100_A0A4W5MYI2/123-377,0.364
UniRef100_UPI0022A778DD/142-396,0.349
UniRef100_UPI0012619E56/143-397,0.349
UniRef100_UPI001C682A0C/143-397,0.360
UniRef100_F6WL60/138-392,0.349
UniRef100_A0A7N5P7R6/138-392,0.349
UniRef100_UPI00293E15AC/138-392,0.349
UniRef100_O88923-6/142-396,0.349
UniRef100_A0A3Q3FNR9/38-282,0.356
UniRef100_A0A8C2KSZ0/138-392,0.360
UniRef100_M4A4S3/190-440,0.395
UniRef100_UPI002FD839A5/138-392,0.349
UniRef100_UPI000F4EB4D4/233-482,0.379
UniRef100_UPI0022A6989F/142-396,0.349
UniRef100_UPI002FD86C53/138-392,0.349
UniRef100_UPI0028FCE00D/138-392,0.349
UniRef100_UPI00201518CC/145-399,0.364
UniRef100_A0A8C2PE31/138-392,0.349
UniRef100_UPI0001DED094/142-396,0.349
UniRef100_UPI00293E78C1/138-392,0.349
UniRef100_UPI0013F2D4C6/142-396,0.349
UniRef100_A0A8D0QN42/138-392,0.349
UniRef100_UPI0013F3569A/143-397,0.349
UniRef100_UPI00293F0581/138-392,0.349
UniRef100_A0A8C2VE55/138-392,0.352
UniRef100_A0A7L2EG35/138-392,0.356
UniRef100_A0A7L4LX62/138-392,0.356
UniRef100_UPI002FD7FCAF/138-392,0.349
UniRef100_UPI002FD7B47E/138-392,0.349
UniRef100_A0A452THT3/118-372,0.349
UniRef100_A0A3B1K0U6/225-475,0.410
UniRef100_A0A2Y9QYQ0/138-392,0.352
UniRef100_UPI0004F01849/138-392,0.349
UniRef100_A0A287D715/138-392,0.349
UniRef100_UPI00080A710D/138-392,0.349
UniRef100_A0A6J3JCZ7/138-392,0.349
UniRef100_UPI000947AAC8/138-392,0.349
UniRef100_UPI0010A8F6AD/138-392,0.349
UniRef100_UPI000943BA87/138-392,0.349
UniRef100_UPI00295AD581/138-392,0.364
UniRef100_UPI00054011A3/138-392,0.349
UniRef100_A0A8C6S8F6/199-448,0.368
UniRef100_UPI0013F33C9B/142-396,0.349
UniRef100_UPI00186AF4CC/143-397,0.349
UniRef100_UPI0013F39FB5/143-397,0.349
UniRef100_A0A2K5F1T5/122-376,0.349
UniRef100_UPI00293D1F9A/138-392,0.349
UniRef100_UPI00234CC1B2/138-392,0.349
UniRef100_G3N1Y2/138-392,0.352
UniRef100_UPI001E68449E/138-392,0.349
UniRef100_A0A8B7RQA3/138-392,0.349
UniRef100_UPI001FB430AF/138-392,0.345
UniRef100_A0A2K6UM00/123-377,0.349
UniRef100_UPI000814B1D0/137-391,0.372
UniRef100_A0A8J8XFC1/138-392,0.349
UniRef100_UPI001493EA39/142-396,0.349
UniRef100_A0A8J1MXS4/144-398,0.349
UniRef100_A0A6P9DB41/143-397,0.364
UniRef100_UPI0023812D93/138-392,0.349
UniRef100_UPI000A2B8D16/138-392,0.349
UniRef100_UPI00174819A6/138-392,0.352
UniRef100_UPI00084075F1/138-392,0.349
UniRef100_UPI0003BBDAA5/138-392,0.352
UniRef100_UPI0003C42888/138-392,0.352
UniRef100_UPI0028737874/138-392,0.352
UniRef100_A0A665XFI4/131-385,0.368
UniRef100_A0A8B7RSG9/142-396,0.349
UniRef100_A0A8C2VNS9/230-489,0.885
UniRef100_A0A7J7X2P4/138-392,0.349
UniRef100_UPI000762A02C/138-392,0.349
UniRef100_A0A3B1KCQ3/224-474,0.410
UniRef100_A0A484GLV9/114-368,0.349
UniRef100_UPI001879BD81/138-392,0.349
UniRef100_UPI001EAF9DBD/138-392,0.349
UniRef100_UPI000657334D/138-392,0.352
UniRef100_A0A3B3D3E4/147-401,0.368
UniRef100_UPI0018901F60/138-392,0.349
UniRef100_UPI001A9B4EC6/138-392,0.349
UniRef100_A0A7K6BP98/1-251,0.391
UniRef100_UPI0026EACB6B/138-392,0.349
UniRef100_UPI0010F5C1E2/138-392,0.349
UniRef100_UPI0006B11A51/138-392,0.349
UniRef100_UPI002FE35ADC/138-392,0.352
UniRef100_A0A6P3IWQ1/138-392,0.349
UniRef100_UPI001D1027D2/138-392,0.349
UniRef100_UPI0006434FD4/138-392,0.349
UniRef100_UPI00174D7D32/143-397,0.352
UniRef100_UPI00235A74F1/138-392,0.349
UniRef100_A0A2K6G639/129-383,0.349
UniRef100_UPI0004F01828/138-392,0.349
UniRef100_A0A0S7G104/200-450,0.387
UniRef100_UPI00144254F6/138-392,0.349
UniRef100_A0A665XEV3/106-360,0.368
UniRef100_A0A7N4PXZ9/138-392,0.349
UniRef100_UPI00189BA5BF/142-396,0.349
UniRef100_A0A341AHY1/138-392,0.349
UniRef100_UPI00189A8F4A/143-397,0.349
UniRef100_UPI002A5A0A0B/138-392,0.349
UniRef100_A0A6J3JBP1/142-396,0.349
UniRef100_UPI0027977BEA/138-392,0.349
UniRef100_A0A6J3JD54/143-397,0.349
UniRef100_UPI0013C44F7B/138-392,0.349
UniRef100_UPI00080A5A6F/138-392,0.349
UniRef100_A0A6J3JBS0/138-392,0.349
UniRef100_A0A8U0NXB8/138-392,0.349
UniRef100_A0A2Y9P093/138-392,0.349
UniRef100_A0A2K5Q7J8/132-386,0.349
UniRef100_UPI00138745FF/138-392,0.349
UniRef100_UPI000943A980/138-392,0.349
UniRef100_UPI0028FCEBD4/138-392,0.349
UniRef100_UPI00187A3968/142-396,0.349
UniRef100_UPI0013F32A06/138-392,0.349
UniRef100_UPI0004BDE1A2/138-392,0.349
UniRef100_UPI00140F6D99/142-396,0.349
UniRef100_UPI001FD22FA6/138-392,0.349
UniRef100_UPI0023DD06A6/138-392,0.349
UniRef100_UPI001CEFB6CE/138-392,0.349
UniRef100_UPI000FFFAF06/142-396,0.349
UniRef100_UPI0007AA74FD/138-392,0.349
UniRef100_UPI0006262C6E/142-396,0.349
UniRef100_UPI0006261C8B/143-397,0.349
UniRef100_A0A834A9C1/143-397,0.349
UniRef100_UPI000CE1FE8E/137-391,0.368
UniRef100_UPI0028BE509F/138-392,0.349
UniRef100_A0A4X2KNM9/138-392,0.349
UniRef100_UPI00293D9292/138-392,0.349
UniRef100_UPI00234C3898/138-392,0.349
UniRef100_UPI000942D2CD/142-396,0.349
UniRef100_UPI00193D9B86/138-392,0.349
UniRef100_UPI0007195A35/138-392,0.349
UniRef100_UPI0006433A4D/142-396,0.349
UniRef100_UPI000FFF76C3/142-396,0.349
UniRef100_A0A452THT7/133-387,0.349
UniRef100_UPI000E6DAF9A/138-392,0.349
UniRef100_UPI0028C48784/138-392,0.349
UniRef100_UPI001899F682/142-396,0.349
UniRef100_A0A6J3JCY6/142-396,0.349
UniRef100_UPI001E6836EE/138-392,0.349
UniRef100_UPI000809AEA1/143-397,0.349
UniRef100_UPI0018EDD194/132-386,0.360
UniRef100_A0A834AAA2/138-392,0.349
UniRef100_W5PVY0/131-385,0.349
UniRef100_A0A8B7RQM3/138-392,0.349
UniRef100_A0A6J3JBY7/143-397,0.349
UniRef100_UPI001455A475/138-392,0.349
UniRef100_UPI000944F8E4/142-396,0.349
UniRef100_UPI001FB35ED5/138-392,0.345
UniRef100_UPI0013F2D20B/142-396,0.349
UniRef100_A0A8D0JPU4/138-392,0.349
UniRef100_A0A7N6ATC2/139-393,0.360
UniRef100_UPI000C9E9811/143-397,0.349
UniRef100_UPI002094F0B8/137-391,0.356
UniRef100_UPI001CEFECEB/142-396,0.349
UniRef100_UPI000A305699/245-503,0.889
UniRef100_UPI001C697A6E/138-392,0.349
UniRef100_UPI001CC2AB07/138-392,0.349
UniRef100_UPI002A365AE9/138-392,0.349
UniRef100_A0A8C5YSU1/142-396,0.349
UniRef100_A0A2Y9H2N6/138-392,0.349
UniRef100_UPI000944B16E/142-396,0.349
UniRef100_UPI0011143AC9/132-386,0.368
UniRef100_A0A7J7X2Q6/143-397,0.349
UniRef100_UPI001E2622E7/138-392,0.349
UniRef100_UPI001C3D8291/137-391,0.364
UniRef100_UPI001C9E3E35/138-392,0.349
UniRef100_UPI00238181B8/138-392,0.349
UniRef100_A0A6J3JD44/143-397,0.349
UniRef100_UPI001C6FC5C8/138-392,0.349
UniRef100_UPI001922749D/138-392,0.349
UniRef100_UPI000533F987/142-396,0.349
UniRef100_A0A8C2PDT9/138-392,0.349
UniRef100_UPI0023A8165F/138-392,0.360
UniRef100_UPI00026557A0/138-392,0.349
UniRef100_A0A9V1DX06/138-392,0.349
UniRef100_A0A7F8RHT3/138-392,0.349
UniRef100_UPI001AD7865A/138-392,0.349
UniRef100_UPI0007195488/142-396,0.349
UniRef100_A0A3Q2HDG5/142-396,0.349
UniRef100_F7EAD9/138-392,0.349
UniRef100_A0A2K5Q7A9/138-392,0.349
UniRef100_A0A9W2WMW1/138-392,0.349
UniRef100_A0A7J7ZSD9/138-392,0.352
UniRef100_A0A6J3JCZ2/138-392,0.349
UniRef100_UPI0011308EFD/137-391,0.364
UniRef100_UPI0007A6C3D9/138-392,0.352
